Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed
2018-01-25,Thursday,January,2018,14478.73,14528.8,14172.18,14210.2,14486.16,-1.9,242.4,34226.8,13985.59,15587.2,61.55,30.37,0.34,Energy,Bearish,No,14555.86,-2.374713689194591
2018-01-26,Friday,January,2018,14478.73,14612.39,14015.18,14432.95,14210.2,1.57,190.3,29378.7,14002.17,15581.15,58.6,30.04,1.67,IT,Bearish,No,14210.2,1.5675359952710026
2018-01-29,Monday,January,2018,14452.67,14493.78,14184.35,14224.81,14432.95,-1.44,266.4,37111.7,14010.94,15573.36,50.31,27.71,0.56,Auto,Bearish,No,14432.95,-1.4421168229641288
2018-01-30,Tuesday,January,2018,14259.47,14329.24,14231.95,14301.64,14224.81,0.54,217.6,31133.9,14020.99,15566.24,51.67,26.9,1.44,Realty,Bearish,No,14224.81,0.5401126623132395
2018-01-31,Wednesday,January,2018,14214.17,14729.72,14231.95,14684.7,14301.64,2.68,436.6,58262.9,14030.03,15558.66,62.58,26.56,0.83,Banking,Bearish,No,14301.64,2.678434081685746
2018-02-01,Thursday,February,2018,14674.52,14789.6,13952.82,14063.11,14684.7,-4.23,445.3,58963.8,14021.32,15548.01,52.15,30.61,0.2,Banking,Bearish,No,14684.7,-4.232909082242062
2018-02-02,Friday,February,2018,14107.06,14488.04,13922.94,14301.38,14063.11,1.69,371.8,56713.8,14017.87,15538.62,58.61,30.23,1.49,Energy,Bearish,No,14063.11,1.6942909498681202
2018-02-05,Monday,February,2018,14363.04,14363.68,14058.91,14059.53,14301.38,-1.69,215.9,30223.2,14008.43,15529.15,47.79,30.02,0.45,Banking,Bearish,No,14301.38,-1.6910955446257532
2018-02-06,Tuesday,February,2018,13982.25,14149.45,13272.61,13433.25,14059.53,-4.45,456.2,57984.7,13991.94,15518.46,38.41,33.43,0.2,Unknown,Bearish,No,14059.53,-4.454487454417045
2018-02-07,Wednesday,February,2018,13479.67,13579.25,12787.87,12883.04,13433.25,-4.1,466.6,58536.2,13970.89,15503.44,24.66,37.45,0.2,IT,Bearish,No,13433.25,-4.095881488098555
2018-02-08,Thursday,February,2018,12844.02,12925.86,12797.93,12879.64,12883.04,-0.03,228.1,28115.7,13950.99,15488.56,26.92,36.88,1.25,Pharma,Bearish,No,12883.04,-0.026391286528656705
2018-02-09,Friday,February,2018,12906.92,13040.72,12668.06,12800.76,12879.64,-0.61,259.8,33630.3,13926.27,15471.15,25.35,36.11,0.59,Banking,Bearish,No,12879.64,-0.6124394781220531
2018-02-12,Monday,February,2018,12779.68,12857.64,12487.5,12564.15,12800.76,-1.85,299.2,34219.5,13893.63,15454.04,24.02,36.17,0.2,IT,Bearish,No,12800.76,-1.848405875901123
2018-02-13,Tuesday,February,2018,12592.29,12887.88,12377.77,12672.0,12564.15,0.86,190.9,22860.2,13869.54,15435.15,26.57,35.63,1.41,Banking,Bearish,No,12564.15,0.8583947183056584
2018-02-14,Wednesday,February,2018,12658.25,12999.62,12531.75,12870.99,12672.0,1.57,215.3,26907.4,13846.33,15417.88,32.35,36.03,1.57,IT,Bearish,No,12672.0,1.5703124999999984
2018-02-15,Thursday,February,2018,12815.45,12920.84,12021.71,12121.39,12870.99,-5.82,571.6,75219.7,13816.35,15397.0,23.26,41.72,0.2,FMCG,Bearish,No,12870.99,-5.823949828257192
2018-02-16,Friday,February,2018,12100.25,12258.71,11972.07,12130.22,12121.39,0.07,184.0,22869.9,13789.65,15375.17,24.59,42.36,0.59,Banking,Bearish,No,12121.39,0.0728464309786248
2018-02-19,Monday,February,2018,12149.88,12518.16,11987.39,12352.95,12130.22,1.84,284.6,35186.4,13764.72,15355.18,27.17,41.26,2.43,Auto,Bearish,No,12130.22,1.8361579592126227
2018-02-20,Tuesday,February,2018,12337.3,12598.37,12167.5,12427.33,12352.95,0.6,210.3,24518.6,13740.51,15334.62,21.49,41.31,0.46,Banking,Bearish,No,12352.95,0.6021233794356748
2018-02-21,Wednesday,February,2018,12387.32,12930.62,12242.24,12780.93,12427.33,2.85,304.7,39394.1,13723.43,15315.38,32.63,39.72,2.21,Energy,Bearish,No,12427.33,2.845341678381441
2018-02-22,Thursday,February,2018,12732.18,13368.68,12560.2,13190.51,12780.93,3.2,287.5,41176.6,13721.5,15295.39,35.62,24.57,1.85,Metal,Bearish,No,12780.93,3.2046181302925527
2018-02-23,Friday,February,2018,13158.48,13327.08,12615.4,12779.14,13190.51,-3.12,473.1,61259.9,13708.64,15274.73,34.12,42.55,0.87,IT,Bearish,No,13190.51,-3.1186815369534675
2018-02-26,Monday,February,2018,12747.78,12951.49,12599.43,12802.51,12779.14,0.18,106.8,12756.4,13694.32,15252.09,40.8,43.09,1.19,Auto,Bearish,No,12779.14,0.18287615598546383
2018-02-27,Tuesday,February,2018,12824.56,12941.84,12742.19,12859.25,12802.51,0.44,283.3,40052.3,13673.44,15229.5,49.59,42.86,1.47,FMCG,Bearish,No,12802.51,0.4431943423594263
2018-02-28,Wednesday,February,2018,12844.0,13078.15,12676.66,12909.95,12859.25,0.39,267.3,39366.4,13646.94,15208.57,52.29,42.67,1.28,Energy,Bearish,No,12859.25,0.39426871707137456
2018-03-01,Thursday,March,2018,12898.38,12979.45,12646.83,12726.82,12909.95,-1.42,300.4,36851.6,13614.75,15183.56,48.8,42.22,0.2,Realty,Bearish,No,12909.95,-1.4185182746641234
2018-03-02,Friday,March,2018,12719.95,12835.12,12578.43,12726.82,12726.82,-0.26,222.7,28287.2,13586.63,15157.41,52.24,41.4,0.95,Pharma,Bearish,No,12726.82,0.0
2018-03-05,Monday,March,2018,12713.93,12901.81,12631.35,12818.55,12693.36,0.99,282.8,34537.6,13565.01,15132.7,52.53,40.88,1.44,Banking,Bearish,No,12726.82,0.7207613527966888
2018-03-06,Tuesday,March,2018,12843.05,12980.42,12548.23,12683.9,12818.55,-1.05,249.1,28628.0,13543.5,15104.21,46.7,40.44,0.79,Pharma,Bearish,No,12818.55,-1.0504308209586861
2018-03-07,Wednesday,March,2018,12663.85,13126.85,12497.72,12956.88,12683.9,2.15,384.3,53672.4,13522.47,15076.08,67.7,39.95,2.07,Auto,Bearish,No,12683.9,2.152177169482569
2018-03-08,Thursday,March,2018,12946.62,13029.12,12718.3,12799.87,12956.88,-1.21,348.5,43973.0,13499.78,15045.77,63.35,39.78,0.66,Banking,Bearish,No,12956.88,-1.2117886404751639
2018-03-09,Friday,March,2018,12824.54,12870.21,12794.36,12840.0,12799.87,0.31,268.2,36178.6,13476.38,15015.12,60.47,39.78,1.34,IT,Bearish,No,12799.87,0.3135188091753994
2018-03-12,Monday,March,2018,12813.2,13221.53,12658.9,13064.21,12840.0,1.75,206.8,29563.1,13462.81,14986.07,62.86,39.02,1.36,Pharma,Bearish,No,12840.0,1.7461838006230461
2018-03-13,Tuesday,March,2018,13042.75,13262.96,12884.38,13103.85,13064.21,0.3,275.6,37071.9,13452.07,14960.06,57.47,39.06,0.57,Energy,Bearish,No,13064.21,0.3034243938209906
2018-03-14,Wednesday,March,2018,13129.03,13316.22,12738.02,12922.26,13103.85,-1.39,367.3,49282.4,13436.31,14930.94,43.07,37.76,0.26,Energy,Bearish,No,13103.85,-1.3857759360798556
2018-03-15,Thursday,March,2018,12900.01,13487.25,12750.69,13332.91,12922.26,3.18,410.5,59583.5,13430.19,14904.14,64.32,37.64,1.84,Auto,Bearish,No,12922.26,3.1778496950223847
2018-03-16,Friday,March,2018,13342.81,13620.77,13187.13,13463.68,13332.91,0.98,327.7,44266.6,13430.46,14876.71,66.2,37.11,1.05,Realty,Bearish,No,13332.91,0.9808061405949672
2018-03-19,Monday,March,2018,13399.88,13561.47,13331.13,13492.25,13463.68,0.21,186.8,24295.7,13422.17,14849.22,65.73,36.47,0.7,Pharma,Bearish,No,13463.68,0.21220052764177183
2018-03-20,Tuesday,March,2018,13515.88,13663.85,13232.44,13378.91,13492.25,-0.84,233.9,33930.6,13405.61,14820.09,61.3,35.13,0.43,Auto,Unknown,No,13492.25,-0.8400377994774789
2018-03-21,Wednesday,March,2018,13370.85,13810.39,13149.06,13585.05,13378.91,1.54,374.5,46490.4,13393.31,14793.54,70.45,33.68,1.38,Energy,Bearish,No,13378.91,1.5407832177658674
2018-03-22,Thursday,March,2018,13601.63,13680.36,13218.38,13295.33,13585.05,-2.13,368.9,39537.4,13381.21,14764.68,62.78,24.57,0.2,IT,Bearish,No,13585.05,-2.132638451827556
2018-03-23,Friday,March,2018,13339.98,13381.71,12910.98,12951.49,13295.33,-2.59,337.9,42373.7,13362.2,14735.98,52.58,37.71,0.91,IT,Bearish,No,13295.33,-2.5861712345613097
2018-03-26,Monday,March,2018,12938.52,13049.3,12779.79,12890.16,12951.49,-0.47,227.5,30979.7,13346.83,14709.19,54.13,37.55,0.42,Realty,Bearish,No,12951.49,-0.47353624949716155
2018-03-27,Tuesday,March,2018,12830.85,12981.61,12521.26,12670.13,12890.16,-1.71,308.0,42176.4,13316.02,14680.81,44.14,36.73,0.56,Realty,Bearish,No,12890.16,-1.7069609686768874
2018-03-28,Wednesday,March,2018,12656.37,12768.58,12145.38,12254.02,12670.13,-3.28,371.9,45133.3,13274.27,14650.01,39.91,39.41,0.2,Metal,Bearish,No,12670.13,-3.284180983146967
2018-03-29,Thursday,March,2018,12298.67,12592.16,12112.53,12404.42,12254.02,1.23,281.0,33365.5,13224.83,14618.71,42.27,39.23,1.57,Banking,Bearish,No,12254.02,1.2273523300924891
2018-03-30,Friday,March,2018,12410.74,12467.31,12038.04,12093.17,12404.42,-2.51,537.3,63069.0,13175.83,14587.16,33.28,40.63,0.2,Auto,Bearish,No,12404.42,-2.5091862416783695
2018-04-02,Monday,April,2018,12054.55,12077.91,11810.58,11833.51,12093.17,-2.15,287.5,35086.5,13120.66,14554.72,29.66,42.13,0.54,Auto,Bearish,No,12093.17,-2.1471624065484884
2018-04-03,Tuesday,April,2018,11826.63,11988.84,11439.52,11598.61,11833.51,-1.99,213.6,23080.1,13061.52,14522.7,29.17,41.74,0.22,Banking,Bearish,No,11833.51,-1.9850407867150124
2018-04-04,Wednesday,April,2018,11615.58,11889.37,11588.07,11861.28,11598.61,2.26,291.0,34843.8,13009.02,14490.72,25.71,41.47,1.78,FMCG,Bearish,No,11598.61,2.2646679214147216
2018-04-05,Thursday,April,2018,11856.81,11966.7,11701.32,11810.79,11861.28,-0.43,274.6,33006.1,12961.03,14460.14,21.97,41.11,0.2,FMCG,Bearish,No,11861.28,-0.42567075391525855
2018-04-06,Friday,April,2018,11805.38,12066.59,11644.74,11904.6,11810.79,0.79,295.5,36640.5,12910.46,14431.6,23.66,41.44,0.85,IT,Bearish,No,11810.79,0.7942737107339939
2018-04-09,Monday,April,2018,11879.11,11984.42,11626.78,11730.78,11904.6,-1.46,229.5,27481.6,12860.58,14403.21,23.19,39.93,0.2,Realty,Bearish,No,11904.6,-1.4601078574668591
2018-04-10,Tuesday,April,2018,11708.49,11975.35,11647.51,11913.3,11730.78,1.56,274.0,30011.2,12812.82,14373.59,22.6,39.51,1.97,FMCG,Bearish,No,11730.78,1.555906768347873
2018-04-11,Wednesday,April,2018,11921.25,12077.29,11542.88,11695.97,11913.3,-1.82,364.9,44290.1,12753.04,14342.81,23.15,40.02,0.67,Auto,Bearish,No,11913.3,-1.8242636381187407
2018-04-12,Thursday,April,2018,11713.25,11816.99,11611.54,11715.26,11695.97,0.16,221.8,23499.0,12706.08,14312.74,26.71,39.69,1.11,Auto,Bearish,No,11695.97,0.16492860361304684
2018-04-13,Friday,April,2018,11709.17,11792.5,11472.42,11554.65,11715.26,-1.37,228.1,25777.9,12651.15,14282.37,25.74,38.84,0.86,Metal,Bearish,No,11715.26,-1.3709469529485523
2018-04-16,Monday,April,2018,11537.53,11705.68,11472.42,11486.43,11554.65,-0.59,200.9,22693.5,12599.69,14252.59,27.25,38.71,0.5,Auto,Bearish,No,11554.65,-0.5904116524516048
2018-04-17,Tuesday,April,2018,11512.49,11935.96,11437.71,11858.93,11486.43,3.24,461.5,50532.7,12568.2,14224.6,42.28,38.18,2.53,Auto,Bearish,No,11486.43,3.242957124189152
2018-04-18,Wednesday,April,2018,11843.86,11910.22,11538.23,11603.24,11858.93,-2.16,303.0,31711.3,12542.61,14196.12,34.96,40.28,0.31,IT,Bearish,No,11858.93,-2.1560967136158196
2018-04-19,Thursday,April,2018,11613.31,11775.29,11538.23,11723.83,11603.24,1.04,274.6,29432.5,12519.49,14167.21,42.53,39.6,1.28,Auto,Bearish,No,11603.24,1.0392786842295785
2018-04-20,Friday,April,2018,11742.58,12053.99,11591.52,11900.89,11723.83,1.51,198.5,23369.6,12501.49,14138.94,51.41,38.41,1.81,IT,Bearish,No,11723.83,1.5102573135229655
2018-04-23,Monday,April,2018,11855.76,11970.89,11456.33,11568.67,11900.89,-2.79,349.4,38321.9,12481.58,14110.25,49.4,41.46,0.36,Pharma,Bearish,No,11900.89,-2.791555925649253
2018-04-24,Tuesday,April,2018,11573.52,11643.54,11338.19,11407.2,11568.67,-1.4,460.2,47970.6,12456.29,14081.51,40.48,41.29,0.2,IT,Bearish,No,11568.67,-1.3957524935882806
2018-04-25,Wednesday,April,2018,11314.89,11643.54,11289.5,11520.26,11407.2,0.99,376.4,41249.7,12429.27,14051.62,44.07,24.57,1.59,Pharma,Bearish,No,11407.2,0.9911284101269329
2018-04-26,Thursday,April,2018,11516.72,11673.75,11190.73,11345.42,11520.26,-1.52,312.3,35636.0,12413.75,14021.25,38.95,40.23,0.44,Auto,Bearish,No,11520.26,-1.517674080272495
2018-04-27,Friday,April,2018,11365.14,11434.57,11046.37,11114.27,11345.42,-2.04,420.9,49045.4,12393.43,13988.75,38.08,40.36,0.4,FMCG,Bearish,No,11345.42,-2.037386011271505
2018-04-30,Monday,April,2018,11125.5,11133.55,11050.4,11058.4,11114.27,-0.5,281.5,30581.5,12367.54,13957.1,32.62,40.08,0.71,Banking,Bearish,No,11114.27,-0.50268708606144
2018-05-01,Tuesday,May,2018,11084.94,11490.54,10992.39,11395.4,11058.4,3.05,507.4,59128.7,12346.9,13924.05,44.17,38.97,1.69,Auto,Bearish,No,11058.4,3.0474571366562975
2018-05-02,Wednesday,May,2018,11407.38,11663.04,11269.0,11523.25,11395.4,1.12,315.5,37059.4,12321.75,13892.28,52.29,39.03,0.97,Unknown,Bearish,No,11395.4,1.1219439422925073
2018-05-03,Thursday,May,2018,11504.5,11754.3,11379.32,11627.78,11523.25,0.91,345.3,43333.2,12290.5,13864.4,51.39,38.57,1.12,Banking,Bearish,No,11523.25,0.9071225565704176
2018-05-04,Friday,May,2018,11574.09,11890.25,11477.74,11792.08,11627.78,1.41,162.9,17977.6,12270.75,13837.39,55.6,37.65,1.6,Banking,Bearish,No,11627.78,1.4129954299100884
2018-05-07,Monday,May,2018,11796.08,11895.23,11722.56,11821.55,11792.08,0.25,255.6,30073.4,12251.14,13807.3,49.22,38.03,1.16,Banking,Bearish,No,11792.08,0.24991350126525044
2018-05-08,Tuesday,May,2018,11838.53,12051.88,11770.37,11982.89,11821.55,1.36,250.5,30808.6,12233.61,13775.06,58.29,37.64,1.51,Banking,Bearish,No,11821.55,1.3647956486247588
2018-05-09,Wednesday,May,2018,11919.71,12664.5,11763.52,12500.69,11982.89,4.32,460.8,57830.4,12225.42,13745.39,64.45,36.69,2.68,Metal,Bearish,No,11982.89,4.321161255757176
2018-05-10,Thursday,May,2018,12515.84,12518.2,12513.17,12515.53,12500.69,0.12,257.3,31882.6,12221.2,13716.12,62.17,36.74,1.02,Unknown,Bearish,No,12500.69,0.11871344701772579
2018-05-11,Friday,May,2018,12518.82,12571.44,12347.13,12399.25,12515.53,-0.93,349.9,47493.2,12215.32,13687.48,67.98,36.44,1.26,Banking,Bearish,No,12515.53,-0.9290857039214532
2018-05-14,Monday,May,2018,12385.68,12580.09,12291.34,12485.0,12399.25,0.69,317.0,43076.2,12208.64,13661.15,74.12,36.63,1.34,Metal,Bearish,No,12399.25,0.6915740871423675
2018-05-15,Tuesday,May,2018,12501.47,12611.85,12501.19,12611.56,12485.0,1.01,185.6,23928.8,12207.2,13634.83,74.28,35.09,1.04,Banking,Bearish,No,12485.0,1.0136964357228635
2018-05-16,Wednesday,May,2018,12601.14,12742.56,12501.19,12652.37,12611.56,0.32,125.1,15636.8,12201.11,13610.93,80.92,35.76,0.71,IT,Bearish,No,12611.56,0.32359200606428795
2018-05-17,Thursday,May,2018,12639.48,12713.28,12600.4,12674.09,12652.37,0.17,216.3,39537.4,12198.59,13587.47,90.96,35.03,1.16,FMCG,Bearish,No,12652.37,0.17166744254238014
2018-05-18,Friday,May,2018,12625.75,12750.73,12370.02,12493.7,12674.09,-1.42,337.2,42237.7,12191.67,13561.99,85.38,34.29,0.46,Banking,Bearish,No,12674.09,-1.4232974517302577
2018-05-21,Monday,May,2018,12508.87,13098.1,12437.48,13023.77,12493.7,4.24,461.6,66076.2,12190.86,13537.63,86.65,33.89,2.07,IT,Bearish,No,12493.7,4.242698319953254
2018-05-22,Tuesday,May,2018,12972.74,13274.75,12889.7,13190.32,13023.77,1.28,287.2,39291.4,12192.59,13513.81,86.88,33.42,1.38,Banking,Bearish,No,13023.77,1.2788155810491069
2018-05-23,Wednesday,May,2018,13163.25,13234.7,13036.45,13107.6,13190.32,-0.63,288.4,34537.4,12196.29,13489.82,83.05,33.52,0.62,Energy,Bearish,No,13190.32,-0.6271265594769448
2018-05-24,Thursday,May,2018,13125.52,13266.03,12655.4,12792.34,13107.6,-2.41,392.6,49237.5,12185.48,13466.07,70.93,36.66,0.2,Banking,Unknown,No,13107.6,-2.405169519973147
2018-05-25,Friday,May,2018,12785.91,12884.67,12480.53,12577.68,12792.34,-1.68,309.4,40707.5,12167.76,13442.83,64.68,36.26,0.85,Banking,Bearish,No,12792.34,-1.6780354493392127
2018-05-28,Monday,May,2018,12642.17,12791.15,12389.35,12537.09,12577.68,-0.32,273.5,36636.8,12148.66,13420.43,61.29,35.89,1.11,Pharma,Bearish,No,12577.68,-0.32271452286908353
2018-05-29,Tuesday,May,2018,12559.39,12840.85,12398.23,12678.17,12537.09,1.13,318.2,42870.3,12134.64,13398.78,54.27,35.42,1.69,Energy,Bearish,No,12537.09,1.1253010068524667
2018-05-30,Wednesday,May,2018,12706.75,12850.79,12619.69,12763.34,12678.17,0.67,251.3,35135.7,12118.21,13382.83,55.77,34.45,1.74,Unknown,Bearish,No,12678.17,0.6717846503083652
2018-05-31,Thursday,May,2018,12796.04,12862.73,12628.13,12694.29,12763.34,-0.54,336.0,42560.0,12106.19,13365.0,57.02,34.81,0.86,IT,Bearish,No,12763.34,-0.541002590231078
2018-06-01,Friday,June,2018,12685.1,12765.32,12291.68,12369.91,12694.29,-2.56,279.2,32050.6,12094.56,13344.91,47.54,35.79,0.22,IT,Bearish,No,12694.29,-2.555322117266905
2018-06-04,Monday,June,2018,12350.17,12618.93,12119.87,12387.93,12369.91,0.15,326.3,41652.6,12084.51,13324.72,44.99,35.46,1.15,Banking,Bearish,No,12369.91,0.14567608010082883
2018-06-05,Tuesday,June,2018,12350.17,12707.73,12274.56,12637.84,12387.93,2.02,381.6,39537.4,12083.87,13305.01,49.7,34.16,2.01,FMCG,Bearish,No,12387.93,2.0173669047209652
2018-06-06,Wednesday,June,2018,12582.73,12820.07,12490.86,12727.15,12637.84,0.71,384.6,53584.3,12093.33,13284.69,51.06,34.9,1.55,FMCG,Bearish,No,12637.84,0.7066872187019261
2018-06-07,Thursday,June,2018,12770.96,12884.08,12457.67,12569.0,12727.15,-1.24,191.8,25353.9,12096.62,13264.26,51.52,34.18,0.41,FMCG,Bearish,No,12727.15,-1.2426191252558478
2018-06-08,Friday,June,2018,12545.54,12673.33,12409.45,12537.16,12569.0,-0.25,267.3,29086.8,12105.5,13242.77,37.75,34.3,0.57,Energy,Bearish,No,12569.0,-0.25332166441244447
2018-06-11,Monday,June,2018,12570.78,12717.99,12465.02,12611.88,12537.16,0.6,278.6,34274.1,12121.07,13221.48,34.74,34.27,0.88,Banking,Bearish,No,12537.16,0.5959882461418643
2018-06-12,Tuesday,June,2018,12556.19,12745.74,12316.4,12505.18,12611.88,-0.85,278.2,31420.4,12139.2,13199.32,34.3,34.16,0.73,Pharma,Bearish,No,12611.88,-0.8460277135526101
2018-06-13,Wednesday,June,2018,12498.33,12610.11,11954.16,12062.04,12505.18,-3.54,377.8,45764.4,12143.21,13176.57,32.16,37.23,0.2,FMCG,Bearish,No,12505.18,-3.543651510813914
2018-06-14,Thursday,June,2018,12107.91,12301.89,12018.28,12211.49,12062.04,1.24,299.6,33813.8,12151.23,13157.47,40.76,35.9,1.52,Unknown,Bearish,No,12062.04,1.2390109799005715
2018-06-15,Friday,June,2018,12221.24,12414.44,12076.74,12269.37,12211.49,0.47,318.3,40456.4,12158.52,13141.96,43.3,35.55,0.52,Pharma,Bearish,No,12211.49,0.4739798337467502
2018-06-18,Monday,June,2018,12280.14,12871.05,12225.45,12813.98,12269.37,4.44,441.0,56482.0,12180.19,13128.35,52.83,35.88,3.04,Banking,Bearish,No,12269.37,4.438777215130025
2018-06-19,Tuesday,June,2018,12791.44,12921.36,12445.53,12573.23,12813.98,-1.88,233.9,30899.5,12193.39,13112.61,46.28,35.72,0.2,IT,Bearish,No,12813.98,-1.8788073650809505
2018-06-20,Wednesday,June,2018,12539.18,12806.49,12457.47,12723.57,12573.23,1.2,402.4,49060.2,12213.94,13104.91,50.55,35.82,1.2,Realty,Bearish,No,12573.23,1.1957150231086215
2018-06-21,Thursday,June,2018,12721.85,12929.89,12554.65,12762.16,12723.57,0.3,177.6,24157.7,12234.88,13094.97,58.33,35.83,0.93,Metal,Bearish,No,12723.57,0.3032953801488116
2018-06-22,Friday,June,2018,12719.06,13019.25,12547.98,12846.46,12762.16,0.66,179.7,23781.4,12260.71,13085.82,59.47,35.54,1.66,Pharma,Bearish,No,12762.16,0.6605464905627203
2018-06-25,Monday,June,2018,12842.32,13163.18,12748.52,13067.74,12846.46,1.72,261.1,37448.0,12292.34,13077.37,58.99,35.52,1.57,IT,Bearish,No,12846.46,1.722497871008828
2018-06-26,Tuesday,June,2018,13106.21,13165.43,12583.21,12640.32,13067.74,-3.27,352.2,41657.1,12307.97,13067.32,48.41,39.4,0.2,Auto,Bearish,No,13067.74,-3.2708027554879426
2018-06-27,Wednesday,June,2018,12592.27,12643.83,12585.33,12636.87,12640.32,-0.03,237.9,27364.5,12328.64,13056.94,51.32,38.85,0.97,Banking,Bearish,No,12640.32,-0.027293612819919977
2018-06-28,Thursday,June,2018,12661.22,12920.22,12548.52,12806.23,12636.87,1.34,442.7,60673.6,12350.29,13046.27,54.96,37.78,1.46,IT,Bearish,No,12636.87,1.3402052881765718
2018-06-29,Friday,June,2018,12844.49,12851.3,12820.65,12827.46,12806.23,0.17,174.6,21673.1,12368.82,13033.49,54.05,37.01,1.17,Unknown,Bearish,No,12806.23,0.16577868740448642
2018-07-02,Monday,July,2018,12817.45,13016.77,12719.27,12917.82,12827.46,0.7,320.6,39537.4,12395.8,13023.11,57.81,36.79,0.9,Unknown,Bearish,No,12827.46,0.7044262854844263
2018-07-03,Tuesday,July,2018,12919.11,12993.47,12679.44,12752.85,12917.82,-1.28,401.7,55589.4,12422.71,13010.58,64.61,36.74,0.84,Metal,Bearish,No,12917.82,-1.277073066508121
2018-07-04,Wednesday,July,2018,12734.51,12864.81,12550.33,12680.08,12752.85,-0.57,223.3,27978.8,12445.91,12999.58,60.24,37.32,0.85,Energy,Bearish,No,12752.85,-0.5706175482343196
2018-07-05,Thursday,July,2018,12668.29,12769.79,12567.63,12669.13,12680.08,-0.09,218.3,26539.5,12472.39,12988.44,58.92,36.51,1.41,Metal,Bearish,No,12680.08,-0.08635592204466161
2018-07-06,Friday,July,2018,12700.22,12788.14,12627.39,12715.22,12669.13,0.36,256.4,29729.6,12504.4,12976.84,47.17,36.0,1.07,Banking,Bearish,No,12669.13,0.36379767197905577
2018-07-09,Monday,July,2018,12742.88,12955.76,12597.66,12809.78,12715.22,0.74,229.5,29062.9,12539.43,12973.2,57.41,35.12,1.22,Pharma,Bearish,No,12715.22,0.7436756894493474
2018-07-10,Tuesday,July,2018,12824.9,12871.52,12507.17,12552.8,12809.78,-2.01,213.4,27617.8,12562.58,12968.61,44.98,36.62,0.28,Realty,Bearish,No,12809.78,-2.006123446304319
2018-07-11,Wednesday,July,2018,12575.69,12704.62,12507.17,12405.79,12552.8,-1.17,360.4,42646.4,12580.23,12966.15,40.16,36.61,0.99,Energy,Bearish,No,12552.8,-1.1711331336434772
2018-07-12,Thursday,July,2018,12413.23,12644.6,12211.53,12442.43,12405.79,0.3,244.2,31707.8,12596.52,12963.39,38.54,35.6,1.31,Banking,Bearish,No,12405.79,0.2953459634573809
2018-07-13,Friday,July,2018,12396.63,12543.68,12179.85,12326.07,12442.43,-0.94,233.3,28631.7,12607.2,12959.86,27.64,34.54,0.47,Metal,Bearish,No,12442.43,-0.9351870976971587
2018-07-16,Monday,July,2018,12365.41,12472.69,12286.54,12393.64,12326.07,0.55,244.6,32486.0,12618.65,12956.5,40.5,34.58,1.99,Pharma,Bearish,No,12326.07,0.5481877029742628
2018-07-17,Tuesday,July,2018,12360.42,12408.96,11943.12,11990.2,12393.64,-3.26,369.3,41284.2,12618.79,12952.97,30.96,37.74,0.2,Banking,Bearish,No,12393.64,-3.2552179989091075
2018-07-18,Wednesday,July,2018,11986.6,12219.36,11845.89,12077.59,11990.2,0.73,291.7,37041.7,12610.33,12949.11,27.46,37.66,1.09,IT,Bearish,No,11990.2,0.7288452235992678
2018-07-19,Thursday,July,2018,12108.51,12146.08,11934.64,11971.79,12077.59,-0.88,210.2,27341.7,12599.45,12945.0,24.85,37.18,1.0,Banking,Bearish,No,12077.59,-0.8760025799849083
2018-07-20,Friday,July,2018,12108.51,12017.12,11787.18,11882.53,11971.79,-0.75,234.9,29259.6,12589.12,12939.49,19.55,36.5,0.7,Pharma,Bearish,No,11971.79,-0.745586081947647
2018-07-23,Monday,July,2018,11904.79,12034.53,11502.85,11629.59,11882.53,-2.13,337.4,38500.1,12572.01,12932.59,18.58,39.55,0.2,Banking,Bearish,No,11882.53,-2.128671250987799
2018-07-24,Tuesday,July,2018,11588.0,11652.33,11542.06,11606.32,11629.59,-0.2,112.0,12298.3,12551.91,12925.48,19.11,39.73,1.3,FMCG,Bearish,No,11629.59,-0.2000930385336064
2018-07-25,Wednesday,July,2018,11627.03,11670.56,11542.06,11342.41,11606.32,-2.27,321.6,33547.1,12525.71,12917.88,16.69,42.72,0.84,Realty,Bearish,No,11606.32,-2.2738473521322855
2018-07-26,Thursday,July,2018,11383.33,11414.39,11129.9,11160.35,11342.41,-1.61,260.3,29877.6,12495.43,12910.61,13.45,42.49,0.2,Metal,Bearish,No,11342.41,-1.6051262474200765
2018-07-27,Friday,July,2018,11135.66,11295.77,10831.8,10989.81,11160.35,-1.53,334.1,34094.3,12465.36,12900.94,8.7,41.89,0.86,Auto,Bearish,No,11160.35,-1.5280882768013626
2018-07-30,Monday,July,2018,11135.66,11268.22,10799.05,11103.95,10989.81,1.04,286.2,33929.7,12426.96,12890.85,14.84,40.99,1.2,Pharma,Bearish,No,10989.81,1.0385984835042756
2018-07-31,Tuesday,July,2018,11106.48,11476.35,10942.83,11309.71,11103.95,1.85,387.1,39537.4,12389.35,12882.85,24.14,41.99,0.99,Auto,Bearish,No,11103.95,1.8530342805938282
